cell	feat	expr_map	expr_ci_lower	expr_ci_upper
64	AKAP11	2	1	12
64	RAB3B	6	3	17
64	ROCK2	6	3	14
64	LUZP1	0	0	7
64	VPS13A	6	3	17
64	KPNA4	0	0	6
64	PLXNA1	2	1	10
64	THSD4	0	0	6
64	CASC5	0	0	7
64	SLC5A3	0	0	6
64	NUP98	12	6	25
64	ASCC3	4	2	14
64	FBN2	44	32	60
64	USP9X	7	3	17
64	SCUBE3	4	2	13
64	CBL	0	0	7
64	PRPF8	50	37	68
64	DSEL	0	0	6
64	FAM208B	4	2	14
64	AMOTL1	0	0	7
64	VPS13D	4	2	15
64	TMOD2	2	1	10
64	FLNA	243	214	277
64	COL5A1	37	26	54
64	PHIP	0	0	7
64	ANKRD52	0	0	6
64	DOPEY1	0	0	7
64	ZKSCAN2	0	0	6
64	FLNB	9	4	20
64	MALAT1	0	0	5
64	REV3L	0	0	6
64	CBX5	6	3	15
64	TPR	11	5	22
64	SSH1	6	3	16
64	THBS1	133	114	156
64	ABCA2	0	0	6
64	NR4A1	0	0	6
64	GPR107	4	2	12
64	AGPS	0	0	7
64	FOSB	2	1	9
64	POLQ	0	0	7
64	USP34	0	0	7
64	LMTK2	0	0	8
64	H6PD	0	0	6
64	VCAN	2	1	9
64	MYH10	26	17	39
64	PRRC2B	2	1	9
64	ALPK2	4	2	13
64	DIEXF	2	1	10
64	ALMS1	0	0	6
64	CEP250	2	1	11
64	QSER1	0	0	8
8	DSEL	0	0	6
8	PRPF8	57	43	76
8	NUP98	2	1	11
8	PHIP	0	0	7
8	HERC2	7	3	18
8	DIP2C	0	0	6
8	ALMS1	0	0	6
8	KIAA2018	0	0	6
8	NRIP1	0	0	6
8	FBN1	8	4	17
8	UBR5	4	2	12
8	TMOD2	0	0	6
8	NUMA1	2	1	12
8	HIVEP1	0	0	6
8	SIPA1L3	11	5	22
8	HEATR5B	0	0	7
8	IQGAP1	20	12	32
8	MALAT1	2	1	9
8	SSH1	0	0	6
8	FOSB	0	0	6
8	SON	2	1	9
8	CBX5	0	0	5
8	ANKRD52	0	0	6
8	SPTAN1	50	37	69
8	C17orf51	0	0	6
8	AFF4	7	3	19
8	FAM208B	0	0	7
8	PLXNA1	4	2	13
8	SMARCA5	2	1	9
8	GTF3C4	0	0	6
8	MED14	2	1	10
8	PTPN14	9	4	19
8	TNRC6A	2	1	10
8	SRRM2	19	11	32
8	KPNA4	0	0	6
8	LYST	0	0	7
8	PCNX	2	1	10
8	MAN1A2	0	0	7
8	FRY	0	0	8
8	ZKSCAN2	0	0	6
8	AGPS	0	0	7
8	KIAA1462	21	13	34
8	NOTCH2	0	0	6
8	CHD8	8	3	20
8	BRCA2	0	0	7
8	FASN	0	0	7
8	IGF2R	16	10	28
8	FLNC	37	26	53
8	SLC5A3	0	0	6
8	FLNA	190	164	221
8	SLC7A11	6	3	16
8	ARL10	0	0	7
8	FBN2	52	39	69
8	FYCO1	6	3	16
8	GPR107	2	1	9
8	PRKCA	12	6	25
8	THSD4	2	1	10
8	ZC3H13	4	2	13
8	SCUBE3	2	1	10
8	USP34	0	0	7
8	KIDINS220	0	0	6
8	LRP1	18	10	31
8	ATP11A	5	2	15
8	NKTR	0	0	5
8	VPS13A	0	0	6
8	USP9X	0	0	6
8	CKAP5	9	4	20
8	CREBBP	16	9	30
8	TLN1	22	14	36
8	CASC5	0	0	7
8	ITGA2	0	0	6
8	RAB3B	6	3	17
8	DNAJC13	0	0	6
8	PIK3CA	0	0	7
8	AMOTL1	7	3	19
8	LUZP1	7	3	19
8	PDS5A	0	0	7
8	NR4A1	0	0	6
8	DOPEY1	0	0	7
8	USP24	0	0	7
8	COL7A1	0	0	6
8	ASCC3	2	1	10
8	H6PD	7	3	17
8	THBS1	72	58	89
8	AKAP11	0	0	7
8	ALPK2	2	1	10
8	PRKDC	2	1	10
8	VPS13D	2	1	11
8	ROCK2	10	5	20
8	TPR	4	2	13
8	HELZ2	0	0	7
8	ZFC3H1	0	0	7
8	DIP2B	2	1	11
8	HIVEP2	15	8	30
8	PRRC2B	10	5	21
8	AFAP1	2	1	11
8	TNC	2	1	9
8	QSER1	0	0	8
8	POLQ	0	0	7
8	CACNA1A	4	2	15
8	EGFR	0	0	6
8	REV3L	4	2	14
8	NF1	7	3	18
8	SPTBN1	32	22	46
8	RNF169	0	0	7
8	LMTK2	2	1	12
8	KIAA1199	3	2	11
8	FZD4	0	0	7
8	ABCA2	9	4	20
8	DYNC1H1	59	44	79
8	GTF3C1	36	25	53
8	MKI67	0	0	5
8	PIEZO1	8	4	19
8	SVEP1	12	7	24
8	TEAD1	26	17	39
8	PAPPA	16	9	29
8	C14orf132	2	1	9
8	KIAA1147	0	0	8
8	CENPF	0	0	6
8	COL5A1	19	12	33
8	UBR2	0	0	8
8	DOCK7	32	21	49
8	STARD9	0	0	7
8	VCAN	8	4	18
8	MYH10	14	8	24
8	DIEXF	0	0	6
8	CBL	0	0	7
8	SLC38A1	0	0	6
8	FLNB	9	4	20
8	CEP250	2	1	11
16	UBR2	0	0	8
16	TNRC6A	6	3	17
16	KPNA4	2	1	10
16	ABCA2	0	0	6
16	LYST	0	0	7
16	PRKCA	7	3	18
16	SPTBN1	28	19	41
16	SPTAN1	13	7	24
16	SIPA1L3	0	0	6
16	POLQ	2	1	12
16	DNAJC13	4	2	12
16	ROCK2	6	3	14
16	SRRM2	17	10	29
16	CEP250	4	2	15
16	CREBBP	2	1	10
16	PCNX	4	2	13
16	SSH1	0	0	6
16	PAPPA	4	2	13
16	USP9X	0	0	6
16	RNF169	0	0	7
16	PHIP	0	0	7
16	TEAD1	10	5	19
16	ATP11A	0	0	7
16	VPS13D	7	3	18
16	BRCA2	0	0	7
16	CBL	7	3	18
16	FOSB	6	3	16
16	FBN1	28	19	43
16	NUMA1	20	12	37
16	HIVEP2	0	0	7
16	GTF3C1	17	10	29
16	KIAA1199	27	19	40
16	REV3L	0	0	6
16	FLNA	237	208	271
16	SVEP1	41	29	58
16	CASC5	0	0	7
16	SLC38A1	0	0	6
16	USP24	0	0	7
16	AFF4	10	4	22
16	DOCK7	2	1	10
16	LRP1	47	34	66
16	CACNA1A	0	0	7
16	ITGA2	0	0	6
16	USP34	2	1	11
16	HERC2	4	2	14
16	C17orf51	0	0	6
16	TPR	0	0	6
16	VPS13A	4	2	13
16	FAM208B	2	1	11
16	UBR5	4	2	12
16	FLNC	52	39	70
16	FASN	2	1	11
16	RAB3B	0	0	6
16	ZFC3H1	14	7	28
16	AGPS	0	0	7
16	MALAT1	0	0	5
16	AMOTL1	10	4	22
16	DYNC1H1	13	7	24
16	H6PD	7	3	17
16	ALMS1	0	0	6
16	KIDINS220	0	0	6
16	THBS1	247	221	277
16	AKAP11	0	0	7
16	PDS5A	0	0	7
16	MKI67	0	0	5
16	CENPF	0	0	6
16	SCUBE3	11	5	23
16	MED14	9	4	20
16	GTF3C4	0	0	6
16	DIP2B	0	0	7
16	DOPEY1	7	3	19
16	GPR107	4	2	12
16	HIVEP1	2	1	10
16	THSD4	0	0	6
16	TMOD2	2	1	10
16	DIEXF	0	0	6
16	HEATR5B	2	1	12
16	KIAA1462	17	10	29
16	FLNB	2	1	10
16	NR4A1	0	0	6
16	MAN1A2	2	1	11
16	KIAA2018	0	0	6
16	IGF2R	14	8	25
16	KIAA1147	0	0	8
16	FRY	2	1	13
16	PTPN14	2	1	10
16	IQGAP1	24	16	37
16	ASCC3	11	5	23
16	ZKSCAN2	0	0	6
16	SLC7A11	9	4	19
16	SON	40	28	57
16	SMARCA5	0	0	5
16	TNC	36	25	53
16	SLC5A3	0	0	6
16	LUZP1	10	4	23
16	FYCO1	13	7	25
16	LMTK2	0	0	8
16	PIK3CA	0	0	7
16	PRPF8	4	2	12
16	DSEL	2	1	10
16	NKTR	0	0	5
16	PIEZO1	2	1	9
16	DIP2C	4	2	13
16	NOTCH2	11	5	23
16	PRKDC	16	9	29
16	QSER1	0	0	8
16	NRIP1	2	1	9
16	ARL10	0	0	7
16	AFAP1	0	0	7
16	PRRC2B	10	5	21
16	CHD8	2	1	12
16	ZC3H13	4	2	13
16	STARD9	0	0	7
16	PLXNA1	0	0	6
16	NUP98	12	6	25
16	CKAP5	18	11	32
16	MYH10	26	17	39
16	HELZ2	0	0	7
16	CBX5	4	2	12
16	C14orf132	6	3	15
16	FBN2	132	111	158
16	VCAN	2	1	9
16	FZD4	4	2	15
16	TLN1	31	21	47
16	EGFR	6	3	16
16	ALPK2	9	4	19
16	COL5A1	116	95	143
16	NF1	9	4	21
16	ANKRD52	4	2	12
16	COL7A1	0	0	6
61	RAB3B	4	2	13
61	HELZ2	0	0	7
61	USP9X	0	0	6
61	TNRC6A	4	2	13
61	CASC5	0	0	7
61	TNC	2	1	9
61	CHD8	2	1	12
61	GTF3C1	17	10	29
61	REV3L	2	1	10
61	NF1	7	3	18
61	THSD4	0	0	6
61	DOCK7	4	2	13
61	PIEZO1	0	0	6
61	SLC7A11	0	0	6
61	KIAA2018	0	0	6
61	GTF3C4	0	0	6
61	RNF169	0	0	7
61	ZKSCAN2	2	1	10
61	ZFC3H1	0	0	7
61	ITGA2	2	1	10
61	CACNA1A	4	2	15
61	AFAP1	4	2	15
61	PAPPA	0	0	6
61	CBL	0	0	7
61	UBR2	0	0	8
61	LYST	0	0	7
61	VPS13D	0	0	7
61	ABCA2	0	0	6
61	FZD4	2	1	11
61	USP34	0	0	7
61	CENPF	0	0	6
61	THBS1	101	84	121
61	MED14	4	2	13
61	ROCK2	0	0	5
61	HERC2	2	1	11
61	EGFR	4	2	13
61	MALAT1	6	3	15
61	KIAA1147	2	1	14
61	SLC38A1	2	1	9
61	NR4A1	0	0	6
61	CBX5	0	0	5
61	PRPF8	59	45	78
61	FAM208B	12	6	24
61	PRKCA	2	1	11
61	UBR5	0	0	5
61	SPTAN1	57	43	76
61	VCAN	8	4	18
61	CREBBP	2	1	10
61	IGF2R	2	1	9
61	SON	15	8	28
61	FASN	5	2	15
61	PLXNA1	2	1	10
61	SVEP1	8	4	18
61	H6PD	2	1	10
61	NOTCH2	7	3	17
61	ALMS1	4	2	14
61	ASCC3	11	5	23
61	TEAD1	20	12	32
61	DNAJC13	6	3	15
61	PIK3CA	2	1	11
61	NRIP1	0	0	6
61	PRRC2B	8	4	18
61	KIDINS220	2	1	10
61	MYH10	6	3	14
61	FLNC	43	32	60
61	ANKRD52	2	1	9
61	SMARCA5	2	1	9
61	PDS5A	0	0	7
61	FBN1	10	5	20
61	AGPS	0	0	7
61	DYNC1H1	37	26	54
61	ATP11A	0	0	7
61	FOSB	6	3	16
61	SCUBE3	4	2	13
61	LUZP1	2	1	12
61	NKTR	2	1	9
61	PTPN14	15	9	28
61	POLQ	0	0	7
61	COL5A1	50	37	69
61	SSH1	2	1	10
61	STARD9	0	0	7
61	KIAA1462	12	7	24
61	C14orf132	0	0	6
61	FRY	2	1	13
61	CKAP5	9	4	20
61	VPS13A	0	0	6
61	LRP1	33	23	50
61	HIVEP1	6	3	17
61	IQGAP1	28	19	42
61	AFF4	7	3	19
61	SPTBN1	60	46	78
61	SRRM2	38	27	55
61	FLNB	2	1	10
61	MAN1A2	2	1	11
61	DIP2B	0	0	7
61	COL7A1	0	0	6
61	DSEL	0	0	6
61	SIPA1L3	2	1	9
61	TMOD2	0	0	6
61	KIAA1199	19	12	31
61	DOPEY1	0	0	7
61	SLC5A3	0	0	6
61	DIEXF	0	0	6
61	ALPK2	2	1	10
61	FYCO1	2	1	9
61	NUMA1	5	2	16
61	HIVEP2	7	3	20
61	QSER1	0	0	8
61	TPR	15	8	27
61	GPR107	8	4	18
61	CEP250	2	1	11
61	PRKDC	25	16	40
61	ZC3H13	2	1	10
61	USP24	5	2	16
61	NUP98	30	19	47
61	HEATR5B	2	1	12
61	PCNX	2	1	10
61	PHIP	0	0	7
61	FBN2	92	75	114
61	C17orf51	2	1	9
61	KPNA4	11	5	23
61	AMOTL1	17	10	32
61	ARL10	0	0	7
61	BRCA2	0	0	7
61	LMTK2	0	0	8
61	FLNA	250	220	284
61	DIP2C	4	2	13
61	MKI67	0	0	5
61	AKAP11	2	1	12
61	TLN1	60	45	80
36	C14orf132	0	0	6
36	SSH1	2	1	10
36	MALAT1	0	0	5
36	BRCA2	0	0	7
36	FBN1	16	9	28
36	DYNC1H1	15	8	27
36	NUMA1	2	1	12
36	NF1	2	1	11
36	GTF3C4	0	0	6
36	COL7A1	0	0	6
36	ARL10	0	0	7
36	SON	6	3	16
36	HELZ2	0	0	7
36	ZKSCAN2	0	0	6
36	AFAP1	0	0	7
36	FRY	0	0	8
36	FZD4	0	0	7
36	THBS1	25	17	36
36	VPS13A	6	3	17
36	KPNA4	0	0	6
36	DIEXF	0	0	6
36	GTF3C1	6	3	15
36	COL5A1	22	13	35
36	KIAA1199	9	5	19
36	HEATR5B	0	0	7
36	PRKCA	2	1	11
36	FAM208B	2	1	11
36	FYCO1	4	2	13
36	SLC38A1	2	1	9
36	USP24	0	0	7
36	CENPF	27	17	42
36	FLNB	7	3	17
36	KIDINS220	0	0	6
36	HIVEP1	6	3	17
36	PRKDC	6	3	17
36	CEP250	4	2	15
36	LMTK2	0	0	8
36	TMOD2	0	0	6
36	FLNA	235	206	269
36	USP9X	0	0	6
36	NKTR	0	0	5
36	TNRC6A	0	0	6
36	LYST	0	0	7
36	MAN1A2	2	1	11
36	ASCC3	9	4	20
36	DOCK7	6	3	17
36	FLNC	25	16	38
36	KIAA1462	2	1	9
36	DSEL	0	0	6
36	CHD8	2	1	12
36	PTPN14	2	1	10
36	SVEP1	0	0	5
36	POLQ	8	3	20
36	PDS5A	0	0	7
36	ZFC3H1	0	0	7
36	DNAJC13	2	1	9
36	CREBBP	0	0	6
36	CKAP5	18	11	32
36	UBR5	4	2	12
36	SIPA1L3	13	7	25
36	GPR107	10	5	21
36	NOTCH2	4	2	14
36	ALPK2	6	3	16
36	MKI67	23	15	37
36	SRRM2	25	17	40
36	FASN	0	0	7
36	PIEZO1	0	0	6
36	NUP98	2	1	11
36	RNF169	0	0	7
36	TLN1	33	22	49
36	AKAP11	0	0	7
36	ATP11A	2	1	11
36	ABCA2	2	1	10
36	KIAA1147	0	0	8
36	QSER1	0	0	8
36	ROCK2	0	0	5
36	MYH10	42	31	58
36	KIAA2018	0	0	6
36	PHIP	0	0	7
36	PLXNA1	4	2	13
36	ANKRD52	2	1	9
36	H6PD	0	0	6
36	SCUBE3	0	0	6
36	DOPEY1	0	0	7
36	FOSB	0	0	6
36	REV3L	0	0	6
36	CBL	0	0	7
36	MED14	0	0	6
36	SPTAN1	22	13	35
36	PRPF8	55	41	73
36	CBX5	0	0	5
36	PCNX	2	1	10
36	STARD9	0	0	7
36	TPR	11	5	22
36	PRRC2B	6	3	15
36	AGPS	0	0	7
36	USP34	0	0	7
36	THSD4	2	1	10
36	HERC2	2	1	11
36	C17orf51	0	0	6
36	UBR2	0	0	8
36	CACNA1A	0	0	7
36	AMOTL1	2	1	11
36	VCAN	0	0	5
36	SLC5A3	0	0	6
36	LUZP1	0	0	7
36	SMARCA5	0	0	5
36	IGF2R	0	0	5
36	DIP2B	2	1	11
36	RAB3B	0	0	6
36	VPS13D	0	0	7
36	ITGA2	0	0	6
36	TNC	0	0	5
36	AFF4	0	0	7
36	CASC5	0	0	7
36	DIP2C	9	4	20
36	ALMS1	2	1	10
36	FBN2	84	68	105
36	EGFR	0	0	6
36	ZC3H13	2	1	10
36	TEAD1	0	0	5
36	SPTBN1	12	6	22
36	IQGAP1	22	14	34
36	SLC7A11	0	0	6
36	NRIP1	0	0	6
36	NR4A1	0	0	6
36	PIK3CA	0	0	7
36	LRP1	9	4	19
36	PAPPA	0	0	6
36	HIVEP2	0	0	7
35	AFF4	0	0	7
35	RNF169	0	0	7
35	KIDINS220	12	6	24
35	GTF3C4	0	0	6
35	SIPA1L3	4	2	13
35	DIP2C	0	0	6
35	NRIP1	0	0	6
35	FRY	0	0	8
35	KIAA1199	0	0	5
35	CBX5	4	2	12
35	TNC	315	279	353
35	FOSB	26	17	41
35	THSD4	0	0	6
35	CACNA1A	2	1	11
35	SSH1	2	1	10
35	CKAP5	18	11	32
35	FZD4	0	0	7
35	PRKCA	2	1	11
35	SLC5A3	2	1	10
35	IQGAP1	22	14	34
35	HIVEP2	7	3	20
35	DIEXF	0	0	6
35	LMTK2	0	0	8
35	UBR2	0	0	8
35	PRRC2B	32	22	47
35	CEP250	2	1	11
35	VCAN	4	2	12
35	TEAD1	22	14	34
35	NOTCH2	2	1	10
35	PRKDC	2	1	10
35	REV3L	2	1	10
35	PHIP	7	3	19
35	HIVEP1	0	0	6
35	USP34	0	0	7
35	BRCA2	0	0	7
35	LRP1	29	19	44
35	LUZP1	0	0	7
35	FYCO1	4	2	13
35	STARD9	0	0	7
35	FAM208B	7	3	18
35	PDS5A	0	0	7
35	FLNB	2	1	10
35	DYNC1H1	57	42	76
35	MKI67	0	0	5
35	HELZ2	0	0	7
35	CHD8	2	1	12
35	AFAP1	4	2	15
35	SRRM2	28	18	42
35	ZFC3H1	0	0	7
35	CBL	0	0	7
35	RAB3B	0	0	6
35	AMOTL1	17	10	32
35	SLC38A1	0	0	6
35	SCUBE3	6	3	16
35	SLC7A11	0	0	6
35	KPNA4	0	0	6
35	FBN2	8	4	17
35	FLNA	92	74	114
35	ATP11A	0	0	7
35	AKAP11	0	0	7
35	DOCK7	4	2	13
35	C17orf51	0	0	6
35	CREBBP	9	4	20
35	SVEP1	2	1	9
35	DNAJC13	6	3	15
35	AGPS	0	0	7
35	USP9X	2	1	10
35	THBS1	16	10	26
35	PAPPA	6	3	17
35	C14orf132	2	1	9
35	MED14	0	0	6
35	NKTR	2	1	9
35	H6PD	2	1	10
35	ALPK2	6	3	16
35	NUP98	7	3	18
35	ARL10	0	0	7
35	POLQ	0	0	7
35	KIAA2018	0	0	6
35	ROCK2	4	2	11
35	NR4A1	0	0	6
35	DOPEY1	0	0	7
35	GPR107	0	0	5
35	HEATR5B	0	0	7
35	COL7A1	0	0	6
35	PIEZO1	0	0	6
35	PLXNA1	6	3	16
35	PRPF8	31	21	46
35	SPTAN1	41	29	59
35	PCNX	2	1	10
35	TLN1	2	1	9
35	LYST	0	0	7
35	PIK3CA	0	0	7
35	COL5A1	96	77	121
35	SON	8	4	19
35	USP24	0	0	7
35	CASC5	0	0	7
35	SPTBN1	30	21	44
35	ITGA2	0	0	6
35	TPR	13	7	25
35	MYH10	10	5	19
35	DSEL	0	0	6
35	ZKSCAN2	2	1	10
35	KIAA1462	8	4	18
35	FLNC	18	11	31
35	KIAA1147	0	0	8
35	TMOD2	0	0	6
35	NUMA1	20	12	37
35	VPS13A	2	1	10
35	DIP2B	5	2	15
35	CENPF	6	3	16
35	ALMS1	0	0	6
35	IGF2R	14	8	25
35	ASCC3	0	0	6
35	MAN1A2	0	0	7
35	PTPN14	20	12	34
35	ANKRD52	2	1	9
35	SMARCA5	8	4	18
35	TNRC6A	6	3	17
35	MALAT1	4	2	12
35	FASN	2	1	11
35	ZC3H13	6	3	16
35	ABCA2	0	0	6
35	VPS13D	2	1	11
35	QSER1	0	0	8
35	UBR5	4	2	12
35	FBN1	55	42	73
35	NF1	7	3	18
35	EGFR	2	1	10
35	GTF3C1	8	4	18
35	HERC2	9	4	21
70	NUMA1	20	12	37
70	HIVEP2	0	0	7
70	QSER1	0	0	8
70	CEP250	2	1	11
70	RNF169	0	0	7
70	TMOD2	2	1	10
70	PTPN14	0	0	6
70	ASCC3	4	2	14
70	CENPF	0	0	6
70	ABCA2	0	0	6
70	PRRC2B	0	0	5
70	DIP2C	2	1	10
70	ALPK2	4	2	13
70	DOCK7	0	0	6
70	ROCK2	4	2	11
70	REV3L	0	0	6
70	SLC38A1	0	0	6
70	NF1	0	0	6
70	FLNA	71	56	91
70	ALMS1	11	5	23
70	ARL10	0	0	7
70	MED14	0	0	6
70	AKAP11	2	1	12
70	H6PD	0	0	6
70	FLNB	14	7	27
70	PCNX	0	0	6
70	THBS1	124	106	146
70	ATP11A	0	0	7
70	PIK3CA	0	0	7
70	IGF2R	0	0	5
70	PHIP	0	0	7
70	CHD8	0	0	8
70	UBR2	0	0	8
70	C14orf132	2	1	9
70	CREBBP	4	2	14
70	FOSB	0	0	6
70	ITGA2	0	0	6
70	CKAP5	2	1	10
70	ZKSCAN2	0	0	6
70	TNC	17	10	29
70	ZFC3H1	4	2	14
70	USP9X	0	0	6
70	DYNC1H1	17	10	30
70	ZC3H13	2	1	10
70	LMTK2	0	0	8
70	AGPS	0	0	7
70	NUP98	12	6	25
70	GPR107	2	1	9
70	PRKDC	2	1	10
70	SCUBE3	0	0	6
70	HERC2	0	0	7
70	CBL	2	1	11
70	EGFR	2	1	10
70	PDS5A	0	0	7
70	NRIP1	4	2	13
70	AMOTL1	0	0	7
70	RAB3B	0	0	6
70	LUZP1	0	0	7
70	IQGAP1	8	4	17
70	CASC5	0	0	7
70	AFAP1	0	0	7
70	HEATR5B	0	0	7
70	PRPF8	25	16	39
70	KPNA4	0	0	6
70	FLNC	43	32	60
70	GTF3C1	8	4	18
70	SLC5A3	0	0	6
70	NR4A1	0	0	6
70	PAPPA	9	4	20
70	SIPA1L3	4	2	13
70	THSD4	6	3	16
70	MALAT1	8	4	18
70	DOPEY1	5	2	16
70	FZD4	0	0	7
70	UBR5	10	5	20
70	FAM208B	2	1	11
70	C17orf51	2	1	9
70	POLQ	0	0	7
70	KIDINS220	0	0	6
70	PIEZO1	0	0	6
70	BRCA2	0	0	7
70	USP34	0	0	7
70	TPR	2	1	9
70	FBN2	54	41	72
70	COL7A1	2	1	10
70	TLN1	6	3	16
70	SRRM2	2	1	9
70	CACNA1A	0	0	7
70	MKI67	2	1	9
70	VPS13A	0	0	6
70	VPS13D	2	1	11
70	HELZ2	0	0	7
70	FASN	2	1	11
70	TNRC6A	9	4	20
70	MYH10	16	9	27
70	SLC7A11	2	1	10
70	USP24	0	0	7
70	SON	0	0	6
70	SPTAN1	19	12	33
70	LYST	0	0	7
70	SVEP1	6	3	15
70	STARD9	0	0	7
70	KIAA1199	1	1	8
70	LRP1	9	4	19
70	DIEXF	0	0	6
70	FBN1	12	6	22
70	ANKRD52	2	1	9
70	MAN1A2	0	0	7
70	TEAD1	8	4	17
70	FRY	0	0	8
70	COL5A1	35	24	51
70	DIP2B	0	0	7
70	PLXNA1	0	0	6
70	FYCO1	2	1	9
70	NKTR	0	0	5
70	GTF3C4	0	0	6
70	SSH1	2	1	10
70	CBX5	0	0	5
70	VCAN	2	1	9
70	KIAA1462	10	5	21
70	DNAJC13	4	2	12
70	NOTCH2	0	0	6
70	SPTBN1	16	9	27
70	KIAA2018	0	0	6
70	AFF4	0	0	7
70	PRKCA	7	3	18
70	SMARCA5	4	2	12
70	KIAA1147	0	0	8
70	HIVEP1	0	0	6
70	DSEL	0	0	6
68	CHD8	10	4	24
68	TMOD2	0	0	6
68	VCAN	6	3	15
68	CKAP5	4	2	14
68	GPR107	0	0	5
68	RNF169	0	0	7
68	NR4A1	0	0	6
68	FRY	0	0	8
68	STARD9	0	0	7
68	KIDINS220	2	1	10
68	CACNA1A	0	0	7
68	ATP11A	0	0	7
68	MAN1A2	0	0	7
68	USP9X	0	0	6
68	TLN1	29	19	44
68	SVEP1	4	2	12
68	COL7A1	0	0	6
68	NUP98	2	1	11
68	AFF4	2	1	11
68	ZFC3H1	0	0	7
68	PRPF8	19	11	31
68	GTF3C4	0	0	6
68	SCUBE3	0	0	6
68	C17orf51	0	0	6
68	FASN	0	0	7
68	SMARCA5	6	3	15
68	CBL	2	1	11
68	NF1	0	0	6
68	THSD4	0	0	6
68	ALPK2	0	0	6
68	CBX5	0	0	5
68	KIAA1147	0	0	8
68	ZC3H13	4	2	13
68	UBR2	0	0	8
68	FLNA	75	60	96
68	GTF3C1	6	3	15
68	PIK3CA	0	0	7
68	LUZP1	5	2	15
68	SPTBN1	50	38	67
68	MYH10	12	6	22
68	TEAD1	6	3	14
68	LMTK2	0	0	8
68	ANKRD52	2	1	9
68	PRKCA	0	0	7
68	LYST	0	0	7
68	NOTCH2	0	0	6
68	ARL10	0	0	7
68	CASC5	0	0	7
68	DIP2C	2	1	10
68	TNRC6A	6	3	17
68	TNC	2	1	9
68	USP34	0	0	7
68	KIAA1462	4	2	12
68	FYCO1	4	2	13
68	BRCA2	0	0	7
68	SPTAN1	22	13	35
68	SSH1	2	1	10
68	HIVEP1	2	1	10
68	DIP2B	2	1	11
68	MED14	0	0	6
68	DSEL	2	1	10
68	SRRM2	8	4	18
68	LRP1	9	4	19
68	FZD4	0	0	7
68	PIEZO1	0	0	6
68	SLC5A3	0	0	6
68	DNAJC13	0	0	6
68	HEATR5B	0	0	7
68	AMOTL1	15	8	29
68	MALAT1	0	0	5
68	DIEXF	0	0	6
68	COL5A1	13	7	24
68	NRIP1	0	0	6
68	PRKDC	2	1	10
68	MKI67	0	0	5
68	NKTR	2	1	9
68	CENPF	0	0	6
68	FBN1	10	5	20
68	ROCK2	12	6	22
68	ABCA2	0	0	6
68	H6PD	0	0	6
68	DOPEY1	0	0	7
68	SON	6	3	16
68	CEP250	7	3	18
68	KIAA2018	0	0	6
68	POLQ	0	0	7
68	IQGAP1	14	8	25
68	PHIP	0	0	7
68	RAB3B	0	0	6
68	PDS5A	0	0	7
68	HELZ2	0	0	7
68	FLNB	0	0	6
68	QSER1	0	0	8
68	C14orf132	15	8	27
68	KIAA1199	29	20	43
68	HERC2	2	1	11
68	IGF2R	2	1	9
68	PTPN14	13	7	25
68	AGPS	0	0	7
68	PCNX	2	1	10
68	CREBBP	9	4	20
68	USP24	0	0	7
68	SLC38A1	0	0	6
68	REV3L	0	0	6
68	SLC7A11	0	0	6
68	FBN2	20	12	32
68	DYNC1H1	41	29	59
68	ZKSCAN2	0	0	6
68	THBS1	0	0	4
68	FLNC	0	0	5
68	VPS13A	6	3	17
68	AKAP11	0	0	7
68	TPR	17	10	30
68	FOSB	0	0	6
68	NUMA1	2	1	12
68	ALMS1	2	1	10
68	ASCC3	2	1	10
68	UBR5	6	3	15
68	HIVEP2	0	0	7
68	FAM208B	2	1	11
68	SIPA1L3	2	1	9
68	PAPPA	2	1	10
68	AFAP1	0	0	7
68	ITGA2	0	0	6
68	VPS13D	4	2	15
68	PRRC2B	10	5	21
68	KPNA4	6	3	17
68	PLXNA1	4	2	13
68	EGFR	4	2	13
68	DOCK7	4	2	13
6	PRKCA	14	7	28
6	SSH1	0	0	6
6	TLN1	15	8	28
6	AKAP11	0	0	7
6	CASC5	0	0	7
6	NOTCH2	0	0	6
6	THBS1	435	399	472
6	PCNX	16	9	28
6	NUMA1	2	1	12
6	VCAN	2	1	9
6	BRCA2	0	0	7
6	LYST	0	0	7
6	MKI67	0	0	5
6	FASN	10	4	22
6	FLNB	28	18	44
6	DIEXF	0	0	6
6	LUZP1	0	0	7
6	NUP98	0	0	7
6	HERC2	0	0	7
6	ZFC3H1	0	0	7
6	LRP1	6	3	16
6	ZC3H13	6	3	16
6	ARL10	2	1	11
6	CBL	7	3	18
6	ZKSCAN2	0	0	6
6	STARD9	0	0	7
6	SPTBN1	46	34	62
6	FLNA	313	279	350
6	SMARCA5	8	4	18
6	TPR	22	13	36
6	VPS13A	4	2	13
6	SLC7A11	0	0	6
6	NF1	4	2	14
6	COL5A1	169	143	200
6	SRRM2	51	38	70
6	FRY	5	2	17
6	ABCA2	0	0	6
6	KIDINS220	9	4	21
6	LMTK2	0	0	8
6	TNC	6	3	15
6	FLNC	39	28	56
6	AFAP1	0	0	7
6	ALPK2	11	5	22
6	UBR5	0	0	5
6	TMOD2	0	0	6
6	KPNA4	0	0	6
6	CACNA1A	2	1	11
6	QSER1	0	0	8
6	SON	13	7	25
6	PTPN14	4	2	13
